"Местное время в Светлом";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"13.02.2018 05:00";"-20.0";"732.0";"";"";"70";"Ветер, дующий с северо-запада";"2";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13.02.2018 02:00";"-21.0";"732.0";"";"";"75";"Ветер, дующий с юго-запада";"2";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12.02.2018 23:00";"-16.0";"732.0";"";"";"65";"Ветер, дующий с северо-запада";"2";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12.02.2018 20:00";"-15.0";"732.0";"";"";"65";"Ветер, дующий с северо-запада";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12.02.2018 17:00";"-15.0";"732.0";"";"";"60";"Ветер, дующий с северо-запада";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12.02.2018 14:00";"-14.0";"733.0";"";"";"55";"Ветер, дующий с запада";"3";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12.02.2018 11:00";"-16.0";"734.0";"";"";"60";"Ветер, дующий с запада";"2";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12.02.2018 08:00";"-16.0";"734.0";"";"";"65";"Ветер, дующий с северо-запада";"2";"";"";"";"Состояние неба в общем не изменилось. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12.02.2018 05:00";"-15.0";"735.0";"";"";"65";"Ветер, дующий с запада";"2";"";"";"";"Снег непрерывный слабый в срок наблюдения. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12.02.2018 02:00";"-18.0";"735.0";"";"";"80";"Ветер, дующий с запада";"1";"";"";"";"Снег непрерывный слабый в срок наблюдения. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11.02.2018 23:00";"-18.0";"735.0";"";"";"80";"Штиль, безветрие";"0";"";"";"";"Снег непрерывный слабый в срок наблюдения. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11.02.2018 20:00";"-16.0";"735.0";"";"";"65";"Ветер, дующий с юго-запада";"2";"";"";"";"Снег непрерывный слабый в срок наблюдения. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11.02.2018 17:00";"-16.0";"735.0";"";"";"60";"Ветер, дующий с запада";"3";"";"";"";"Снег непрерывный слабый в срок наблюдения. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11.02.2018 14:00";"-17.0";"735.0";"";"";"65";"Ветер, дующий с запада";"4";"";"";"";"Снег непрерывный слабый в срок наблюдения. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11.02.2018 11:00";"-18.0";"736.0";"";"";"65";"Ветер, дующий с запада";"4";"";"";"";"Снег непрерывный слабый в срок наблюдения. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11.02.2018 08:00";"-19.0";"737.0";"";"";"60";"Ветер, дующий с запада";"5";"";"";"";"Снег непрерывный слабый в срок наблюдения. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11.02.2018 05:00";"-20.0";"737.0";"";"";"60";"Ветер, дующий с запада";"4";"";"";"";"Снег непрерывный слабый в срок наблюдения. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11.02.2018 02:00";"-21.0";"738.0";"";"";"60";"Ветер, дующий с запада";"3";"";"";"";"Снег непрерывный слабый в срок наблюдения. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10.02.2018 23:00";"-21.0";"738.0";"";"";"60";"Ветер, дующий с запада";"2";"";"";"";"Снег непрерывный слабый в срок наблюдения. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10.02.2018 20:00";"-21.0";"739.0";"";"";"60";"Ветер, дующий с запада";"6";"";"";"";"Снег непрерывный слабый в срок наблюдения. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10.02.2018 17:00";"-22.0";"739.0";"";"";"60";"Ветер, дующий с запада";"7";"";"";"";"Слабый или умеренный поземок в целом низкий (ниже уровня глаз наблюдателя). ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10.02.2018 14:00";"-24.0";"740.0";"";"";"59";"Ветер, дующий с запада";"5";"";"";"";"Снег непрерывный слабый в срок наблюдения. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10.02.2018 11:00";"-25.0";"741.0";"";"";"54";"Ветер, дующий с запада";"4";"";"";"";"Слабый или умеренный поземок в целом низкий (ниже уровня глаз наблюдателя). ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10.02.2018 08:00";"-25.0";"741.0";"";"";"59";"Ветер, дующий с северо-запада";"4";"";"";"";"Слабый или умеренный поземок в целом низкий (ниже уровня глаз наблюдателя). ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10.02.2018 05:00";"-26.0";"742.0";"";"";"59";"Ветер, дующий с запада";"3";"";"";"";"Состояние неба в общем не изменилось. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10.02.2018 02:00";"-25.0";"742.0";"";"";"59";"Ветер, дующий с запада";"3";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"09.02.2018 23:00";"-30.0";"742.0";"";"";"70";"Ветер, дующий с юго-запада";"1";"";"";"50%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"09.02.2018 20:00";"-30.0";"742.0";"";"";"69";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"09.02.2018 17:00";"-27.0";"741.0";"";"";"65";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"09.02.2018 14:00";"-24.0";"741.0";"";"";"64";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"09.02.2018 11:00";"-30.0";"742.0";"";"";"70";"Ветер, дующий с северо-запада";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"09.02.2018 08:00";"-33.0";"742.0";"";"";"70";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"09.02.2018 05:00";"-31.0";"741.0";"";"";"69";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"09.02.2018 02:00";"-28.0";"740.0";"";"";"69";"Ветер, дующий с севера";"1";"";"";"50%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08.02.2018 23:00";"-28.0";"739.0";"";"";"74";"Штиль, безветрие";"0";"";"";"50%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08.02.2018 20:00";"-25.0";"737.0";"";"";"65";"Ветер, дующий с востока";"1";"";"";"50%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08.02.2018 17:00";"-20.0";"735.0";"";"";"60";"Ветер, дующий с запада";"2";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08.02.2018 14:00";"-18.0";"732.0";"";"";"55";"Ветер, дующий с юго-запада";"3";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08.02.2018 11:00";"-22.0";"730.0";"";"";"69";"Ветер, дующий с востока";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08.02.2018 08:00";"-26.0";"728.0";"";"";"74";"Ветер, дующий с северо-востока";"1";"";"";"";"Осадки в поле зрения, достигающие поверхности земли или моря на расстоянии более 5 км от станции. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08.02.2018 05:00";"-24.0";"726.0";"";"";"74";"Штиль, безветрие";"0";"";"";"";"Снег непрерывный слабый в срок наблюдения. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08.02.2018 02:00";"-25.0";"724.0";"";"";"74";"Штиль, безветрие";"0";"";"";"";"Состояние неба в общем не изменилось. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"07.02.2018 23:00";"-22.0";"723.0";"";"";"75";"Штиль, безветрие";"0";"";"";"";"Снег неливневый. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"07.02.2018 20:00";"-16.0";"722.0";"";"";"60";"Ветер, дующий с юго-востока";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"07.02.2018 17:00";"-14.0";"721.0";"";"";"45";"Ветер, дующий с запада";"3";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"07.02.2018 14:00";"-13.0";"721.0";"";"";"55";"Ветер, дующий с юго-запада";"2";"";"";"";"Состояние неба в общем не изменилось. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"07.02.2018 11:00";"-14.0";"722.0";"";"";"60";"Ветер, дующий с северо-запада";"2";"";"";"";"Состояние неба в общем не изменилось. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"07.02.2018 08:00";"-16.0";"724.0";"";"";"70";"Штиль, безветрие";"0";"";"";"";"Снег непрерывный слабый в срок наблюдения. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"07.02.2018 05:00";"-17.0";"728.0";"";"";"70";"Штиль, безветрие";"0";"";"";"";"Снег непрерывный слабый в срок наблюдения. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"07.02.2018 02:00";"-19.0";"733.0";"";"";"65";"Ветер, дующий с северо-запада";"1";"";"";"";"Снег непрерывный слабый в срок наблюдения. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06.02.2018 23:00";"-20.0";"737.0";"";"";"65";"Ветер, дующий с запада";"2";"";"";"";"Снег непрерывный слабый в срок наблюдения. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06.02.2018 20:00";"-21.0";"739.0";"";"";"60";"Ветер, дующий с юго-запада";"4";"";"";"";"Снег непрерывный слабый в срок наблюдения. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06.02.2018 17:00";"-21.0";"741.0";"";"";"55";"Ветер, дующий с запада";"2";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06.02.2018 14:00";"-21.0";"742.0";"";"";"55";"Ветер, дующий с северо-востока";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06.02.2018 11:00";"-27.0";"743.0";"";"";"69";"Ветер, дующий с северо-востока";"2";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06.02.2018 08:00";"-32.0";"744.0";"";"";"74";"Ветер, дующий с северо-запада";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06.02.2018 05:00";"-30.0";"743.0";"";"";"75";"Ветер, дующий с северо-запада";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06.02.2018 02:00";"-29.0";"742.0";"";"";"74";"Ветер, дующий с запада";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05.02.2018 23:00";"-25.0";"741.0";"";"";"74";"Ветер, дующий с северо-запада";"1";"";"";"50%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05.02.2018 20:00";"-22.0";"740.0";"";"";"75";"Ветер, дующий с юго-запада";"1";"";"";"";"Состояние неба в общем не изменилось. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05.02.2018 17:00";"-19.0";"739.0";"";"";"70";"Ветер, дующий с северо-запада";"2";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05.02.2018 14:00";"-19.0";"738.0";"";"";"70";"Ветер, дующий с северо-запада";"2";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05.02.2018 11:00";"-23.0";"739.0";"";"";"69";"Ветер, дующий с северо-востока";"1";"";"";"";"Осадки в поле зрения, достигающие поверхности земли или моря на расстоянии более 5 км от станции. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05.02.2018 08:00";"-29.0";"741.0";"";"";"70";"Ветер, дующий с юго-востока";"1";"";"";"";"Состояние неба в общем не изменилось. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05.02.2018 05:00";"-26.0";"742.0";"";"";"69";"Ветер, дующий с северо-запада";"2";"";"";"";"Состояние неба в общем не изменилось. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05.02.2018 02:00";"-26.0";"744.0";"";"";"70";"Ветер, дующий с северо-запада";"2";"";"";"";"Снег непрерывный слабый в срок наблюдения. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04.02.2018 23:00";"-27.0";"746.0";"";"";"64";"Ветер, дующий с запада";"2";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04.02.2018 20:00";"-27.0";"748.0";"";"";"64";"Ветер, дующий с юго-запада";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04.02.2018 17:00";"-25.0";"748.0";"";"";"59";"Ветер, дующий с запада";"1";"";"";"50%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04.02.2018 14:00";"-24.0";"749.0";"";"";"60";"Ветер, дующий с запада";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04.02.2018 11:00";"-32.0";"750.0";"";"";"69";"Ветер, дующий с запада";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04.02.2018 08:00";"-37.0";"750.0";"";"";"69";"Ветер, дующий с северо-запада";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04.02.2018 05:00";"-32.0";"759.0";"";"";"85";"Штиль, безветрие";"0";"";"";"";"Снег с перерывами слабый в срок наблюдения. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04.02.2018 02:00";"-33.0";"749.0";"";"";"73";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03.02.2018 23:00";"-28.0";"748.0";"";"";"69";"Ветер, дующий с запада";"1";"";"";"50%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03.02.2018 20:00";"-26.0";"747.0";"";"";"69";"Ветер, дующий с северо-запада";"2";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03.02.2018 17:00";"-21.0";"746.0";"";"";"60";"Ветер, дующий с северо-запада";"2";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03.02.2018 14:00";"-16.0";"744.0";"";"";"54";"Ветер, дующий с юго-запада";"3";"";"";"50%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03.02.2018 11:00";"-22.0";"744.0";"";"";"70";"Ветер, дующий с северо-запада";"2";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03.02.2018 08:00";"-23.0";"744.0";"";"";"69";"Ветер, дующий с юго-востока";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03.02.2018 05:00";"-21.0";"744.0";"";"";"70";"Ветер, дующий с востока";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03.02.2018 02:00";"-18.0";"745.0";"";"";"60";"Ветер, дующий с северо-запада";"2";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02.02.2018 23:00";"-18.0";"745.0";"";"";"60";"Ветер, дующий с запада";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02.02.2018 20:00";"-18.0";"745.0";"";"";"55";"Ветер, дующий с северо-востока";"2";"";"";"50%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02.02.2018 17:00";"-18.0";"745.0";"";"";"55";"Ветер, дующий с запада";"2";"";"";"50%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02.02.2018 14:00";"-16.0";"745.0";"";"";"50";"Ветер, дующий с юго-запада";"2";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02.02.2018 11:00";"-17.0";"746.0";"";"";"55";"Ветер, дующий с запада";"3";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02.02.2018 08:00";"-19.0";"746.0";"";"";"55";"Ветер, дующий с северо-запада";"3";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02.02.2018 05:00";"-18.0";"745.0";"";"";"60";"Ветер, дующий с запада";"2";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
